feature_id,cycle_id,stage_id,stage_ordinal,configuration,left_shift,right_shift,half_width,feature_value
ETP_E1_CDIFF,C1,S1,1,26,0.025,0.025,0.042,-0.0201427883628496
ETP_E1_CDIFF,C1,S2,2,26,0.025,0.025,0.042,0.0353149692065498
ETP_E1_CDIFF,C1,S3,3,26,0.025,0.025,0.042,-0.0364473562359015
ETP_E1_CDIFF,C1,S4,4,26,0.025,0.025,0.042,0.0227966294807046
ETP_E1_CDIFF,C1,S5,5,26,0.025,0.025,0.042,0.066549284515442
ETP_E1_CDIFF,C1,S6,6,26,0.025,0.025,0.042,0.0126850825021783
ETP_E1_CDIFF,C2,S0,0,0,-0.025,-0.025,0.026,0
ETP_E1_CDIFF,C2,S1,1,0,-0.025,-0.025,0.026,0.606827039222304
ETP_E1_CDIFF,C2,S2,2,0,-0.025,-0.025,0.026,0.248234886386486
ETP_E1_CDIFF,C2,S3,3,0,-0.025,-0.025,0.026,0.0697136885473173
ETP_E1_CDIFF,C2,S4,4,0,-0.025,-0.025,0.026,0.526213312660999
ETP_E1_CDIFF,C2,S5,5,0,-0.025,-0.025,0.026,0.359360590056786
ETP_E1_CDIFF,C2,S6,6,0,-0.025,-0.025,0.026,0.223282332271799
ETP_E1_CDIFF,C2,S0,0,1,-0.025,-0.025,0.033,0
ETP_E1_CDIFF,C2,S1,1,1,-0.025,-0.025,0.033,0.618560204016546
ETP_E1_CDIFF,C2,S2,2,1,-0.025,-0.025,0.033,0.256770351758009
ETP_E1_CDIFF,C2,S3,3,1,-0.025,-0.025,0.033,0.069605327959731
ETP_E1_CDIFF,C2,S4,4,1,-0.025,-0.025,0.033,0.534828791233142
ETP_E1_CDIFF,C2,S5,5,1,-0.025,-0.025,0.033,0.340245672648283
ETP_E1_CDIFF,C2,S6,6,1,-0.025,-0.025,0.033,0.218225429333346
ETP_E1_CDIFF,C2,S0,0,2,-0.025,-0.025,0.042,0
ETP_E1_CDIFF,C2,S1,1,2,-0.025,-0.025,0.042,0.633701020967879
ETP_E1_CDIFF,C2,S2,2,2,-0.025,-0.025,0.042,0.251447155953768
ETP_E1_CDIFF,C2,S3,3,2,-0.025,-0.025,0.042,0.0783340168300556
ETP_E1_CDIFF,C2,S4,4,2,-0.025,-0.025,0.042,0.555891362430498
ETP_E1_CDIFF,C2,S5,5,2,-0.025,-0.025,0.042,0.337390187596737
ETP_E1_CDIFF,C2,S6,6,2,-0.025,-0.025,0.042,0.250043282076761
ETP_E1_CDIFF,C2,S0,0,3,-0.025,0,0.026,0
ETP_E1_CDIFF,C2,S1,1,3,-0.025,0,0.026,0.630238087942327
ETP_E1_CDIFF,C2,S2,2,3,-0.025,0,0.026,0.258996389108466
ETP_E1_CDIFF,C2,S3,3,3,-0.025,0,0.026,0.0811804166775285
ETP_E1_CDIFF,C2,S4,4,3,-0.025,0,0.026,0.537982766839308
ETP_E1_CDIFF,C2,S5,5,3,-0.025,0,0.026,0.379831196551803
ETP_E1_CDIFF,C2,S6,6,3,-0.025,0,0.026,0.237252041643611
ETP_E1_CDIFF,C2,S0,0,4,-0.025,0,0.033,0
ETP_E1_CDIFF,C2,S1,1,4,-0.025,0,0.033,0.638346551716165
ETP_E1_CDIFF,C2,S2,2,4,-0.025,0,0.033,0.262541058518936
ETP_E1_CDIFF,C2,S3,3,4,-0.025,0,0.033,0.0828958165254189
ETP_E1_CDIFF,C2,S4,4,4,-0.025,0,0.033,0.567909294651108
ETP_E1_CDIFF,C2,S5,5,4,-0.025,0,0.033,0.37239248288706
ETP_E1_CDIFF,C2,S6,6,4,-0.025,0,0.033,0.252533132953865
ETP_E1_CDIFF,C2,S0,0,5,-0.025,0,0.042,0
ETP_E1_CDIFF,C2,S1,1,5,-0.025,0,0.042,0.652310052837314
ETP_E1_CDIFF,C2,S2,2,5,-0.025,0,0.042,0.25057005721064
ETP_E1_CDIFF,C2,S3,3,5,-0.025,0,0.042,0.0870202322294193
ETP_E1_CDIFF,C2,S4,4,5,-0.025,0,0.042,0.582061912537755
ETP_E1_CDIFF,C2,S5,5,5,-0.025,0,0.042,0.358425650958621
ETP_E1_CDIFF,C2,S6,6,5,-0.025,0,0.042,0.251281416724798
ETP_E1_CDIFF,C2,S0,0,6,-0.025,0.025,0.026,0
ETP_E1_CDIFF,C2,S1,1,6,-0.025,0.025,0.026,0.633392357318489
ETP_E1_CDIFF,C2,S2,2,6,-0.025,0.025,0.026,0.255716396682144
ETP_E1_CDIFF,C2,S3,3,6,-0.025,0.025,0.026,0.0864801749605466
ETP_E1_CDIFF,C2,S4,4,6,-0.025,0.025,0.026,0.571612702892787
ETP_E1_CDIFF,C2,S5,5,6,-0.025,0.025,0.026,0.373979273524047
ETP_E1_CDIFF,C2,S6,6,6,-0.025,0.025,0.026,0.241958792936099
ETP_E1_CDIFF,C2,S0,0,7,-0.025,0.025,0.033,0
ETP_E1_CDIFF,C2,S1,1,7,-0.025,0.025,0.033,0.629286009339537
ETP_E1_CDIFF,C2,S2,2,7,-0.025,0.025,0.033,0.260839974800141
ETP_E1_CDIFF,C2,S3,3,7,-0.025,0.025,0.033,0.090485634463932
ETP_E1_CDIFF,C2,S4,4,7,-0.025,0.025,0.033,0.570627023702084
ETP_E1_CDIFF,C2,S5,5,7,-0.025,0.025,0.033,0.37317210875269
ETP_E1_CDIFF,C2,S6,6,7,-0.025,0.025,0.033,0.245071397208594
ETP_E1_CDIFF,C2,S0,0,8,-0.025,0.025,0.042,0
ETP_E1_CDIFF,C2,S1,1,8,-0.025,0.025,0.042,0.641275951620013
ETP_E1_CDIFF,C2,S2,2,8,-0.025,0.025,0.042,0.254555970274839
ETP_E1_CDIFF,C2,S3,3,8,-0.025,0.025,0.042,0.0958599556623369
ETP_E1_CDIFF,C2,S4,4,8,-0.025,0.025,0.042,0.578084677604666
ETP_E1_CDIFF,C2,S5,5,8,-0.025,0.025,0.042,0.362676951686802
ETP_E1_CDIFF,C2,S6,6,8,-0.025,0.025,0.042,0.263919506024519
ETP_E1_CDIFF,C2,S0,0,9,0,-0.025,0.026,0
ETP_E1_CDIFF,C2,S1,1,9,0,-0.025,0.026,0.594247505011529
ETP_E1_CDIFF,C2,S2,2,9,0,-0.025,0.026,0.228569679906405
ETP_E1_CDIFF,C2,S3,3,9,0,-0.025,0.026,0.0708048146735154
ETP_E1_CDIFF,C2,S4,4,9,0,-0.025,0.026,0.501445554266626
ETP_E1_CDIFF,C2,S5,5,9,0,-0.025,0.026,0.348232403783504
ETP_E1_CDIFF,C2,S6,6,9,0,-0.025,0.026,0.207360257586523
ETP_E1_CDIFF,C2,S0,0,10,0,-0.025,0.033,0
ETP_E1_CDIFF,C2,S1,1,10,0,-0.025,0.033,0.599380078457408
ETP_E1_CDIFF,C2,S2,2,10,0,-0.025,0.033,0.227636931024898
ETP_E1_CDIFF,C2,S3,3,10,0,-0.025,0.033,0.0714069237730498
ETP_E1_CDIFF,C2,S4,4,10,0,-0.025,0.033,0.50725353400595
ETP_E1_CDIFF,C2,S5,5,10,0,-0.025,0.033,0.332525472362445
ETP_E1_CDIFF,C2,S6,6,10,0,-0.025,0.033,0.199130060828087
ETP_E1_CDIFF,C2,S0,0,11,0,-0.025,0.042,0
ETP_E1_CDIFF,C2,S1,1,11,0,-0.025,0.042,0.604987497801917
ETP_E1_CDIFF,C2,S2,2,11,0,-0.025,0.042,0.23139510339776
ETP_E1_CDIFF,C2,S3,3,11,0,-0.025,0.042,0.0743546069203614
ETP_E1_CDIFF,C2,S4,4,11,0,-0.025,0.042,0.543253431123356
ETP_E1_CDIFF,C2,S5,5,11,0,-0.025,0.042,0.329704552531977
ETP_E1_CDIFF,C2,S6,6,11,0,-0.025,0.042,0.209990576591664
ETP_E1_CDIFF,C2,S0,0,12,0,0,0.026,0
ETP_E1_CDIFF,C2,S1,1,12,0,0,0.026,0.625745700388616
ETP_E1_CDIFF,C2,S2,2,12,0,0,0.026,0.238063564717717
ETP_E1_CDIFF,C2,S3,3,12,0,0,0.026,0.080966085315418
ETP_E1_CDIFF,C2,S4,4,12,0,0,0.026,0.536050380488354
ETP_E1_CDIFF,C2,S5,5,12,0,0,0.026,0.375683505061637
ETP_E1_CDIFF,C2,S6,6,12,0,0,0.026,0.21064646106439
ETP_E1_CDIFF,C2,S0,0,13,0,0,0.033,0
ETP_E1_CDIFF,C2,S1,1,13,0,0,0.033,0.620932195356717
ETP_E1_CDIFF,C2,S2,2,13,0,0,0.033,0.234059006658065
ETP_E1_CDIFF,C2,S3,3,13,0,0,0.033,0.0790362479940624
ETP_E1_CDIFF,C2,S4,4,13,0,0,0.033,0.54367582559509
ETP_E1_CDIFF,C2,S5,5,13,0,0,0.033,0.363537687435418
ETP_E1_CDIFF,C2,S6,6,13,0,0,0.033,0.208944791912549
ETP_E1_CDIFF,C2,S0,0,14,0,0,0.042,0
ETP_E1_CDIFF,C2,S1,1,14,0,0,0.042,0.632798365471821
ETP_E1_CDIFF,C2,S2,2,14,0,0,0.042,0.244961455411848
ETP_E1_CDIFF,C2,S3,3,14,0,0,0.042,0.0764060666111671
ETP_E1_CDIFF,C2,S4,4,14,0,0,0.042,0.563811710872953
ETP_E1_CDIFF,C2,S5,5,14,0,0,0.042,0.349536368627762
ETP_E1_CDIFF,C2,S6,6,14,0,0,0.042,0.23158346563569
ETP_E1_CDIFF,C2,S0,0,15,0,0.025,0.026,0
ETP_E1_CDIFF,C2,S1,1,15,0,0.025,0.026,0.619052239345004
ETP_E1_CDIFF,C2,S2,2,15,0,0.025,0.026,0.264260518180824
ETP_E1_CDIFF,C2,S3,3,15,0,0.025,0.026,0.0778470521931701
ETP_E1_CDIFF,C2,S4,4,15,0,0.025,0.026,0.561543038765496
ETP_E1_CDIFF,C2,S5,5,15,0,0.025,0.026,0.375270627180961
ETP_E1_CDIFF,C2,S6,6,15,0,0.025,0.026,0.222208584053084
ETP_E1_CDIFF,C2,S0,0,16,0,0.025,0.033,0
ETP_E1_CDIFF,C2,S1,1,16,0,0.025,0.033,0.615244499384664
ETP_E1_CDIFF,C2,S2,2,16,0,0.025,0.033,0.263628044643919
ETP_E1_CDIFF,C2,S3,3,16,0,0.025,0.033,0.0835218553916747
ETP_E1_CDIFF,C2,S4,4,16,0,0.025,0.033,0.574644236721442
ETP_E1_CDIFF,C2,S5,5,16,0,0.025,0.033,0.3620850972704
ETP_E1_CDIFF,C2,S6,6,16,0,0.025,0.033,0.244066193503593
ETP_E1_CDIFF,C2,S0,0,17,0,0.025,0.042,0
ETP_E1_CDIFF,C2,S1,1,17,0,0.025,0.042,0.634960708689743
ETP_E1_CDIFF,C2,S2,2,17,0,0.025,0.042,0.261495359426226
ETP_E1_CDIFF,C2,S3,3,17,0,0.025,0.042,0.0879111966719194
ETP_E1_CDIFF,C2,S4,4,17,0,0.025,0.042,0.592836608849419
ETP_E1_CDIFF,C2,S5,5,17,0,0.025,0.042,0.351145846051915
ETP_E1_CDIFF,C2,S6,6,17,0,0.025,0.042,0.252412310974896
ETP_E1_CDIFF,C2,S0,0,18,0.025,-0.025,0.026,0
ETP_E1_CDIFF,C2,S1,1,18,0.025,-0.025,0.026,0.588678095647001
ETP_E1_CDIFF,C2,S2,2,18,0.025,-0.025,0.026,0.195199855769085
ETP_E1_CDIFF,C2,S3,3,18,0.025,-0.025,0.026,0.0549639774875336
ETP_E1_CDIFF,C2,S4,4,18,0.025,-0.025,0.026,0.521249702657104
ETP_E1_CDIFF,C2,S5,5,18,0.025,-0.025,0.026,0.306962466760845
ETP_E1_CDIFF,C2,S6,6,18,0.025,-0.025,0.026,0.177522376753616
ETP_E1_CDIFF,C2,S0,0,19,0.025,-0.025,0.033,0
ETP_E1_CDIFF,C2,S1,1,19,0.025,-0.025,0.033,0.589671429795602
ETP_E1_CDIFF,C2,S2,2,19,0.025,-0.025,0.033,0.203938924411315
ETP_E1_CDIFF,C2,S3,3,19,0.025,-0.025,0.033,0.0619920701449932
ETP_E1_CDIFF,C2,S4,4,19,0.025,-0.025,0.033,0.513306079177546
ETP_E1_CDIFF,C2,S5,5,19,0.025,-0.025,0.033,0.311529485670029
ETP_E1_CDIFF,C2,S6,6,19,0.025,-0.025,0.033,0.179388132251246
ETP_E1_CDIFF,C2,S0,0,20,0.025,-0.025,0.042,0
ETP_E1_CDIFF,C2,S1,1,20,0.025,-0.025,0.042,0.596006345212464
ETP_E1_CDIFF,C2,S2,2,20,0.025,-0.025,0.042,0.213803104078398
ETP_E1_CDIFF,C2,S3,3,20,0.025,-0.025,0.042,0.0719990826434566
ETP_E1_CDIFF,C2,S4,4,20,0.025,-0.025,0.042,0.523287640446415
ETP_E1_CDIFF,C2,S5,5,20,0.025,-0.025,0.042,0.304566237353294
ETP_E1_CDIFF,C2,S6,6,20,0.025,-0.025,0.042,0.185293848751424
ETP_E1_CDIFF,C2,S0,0,21,0.025,0,0.026,0
ETP_E1_CDIFF,C2,S1,1,21,0.025,0,0.026,0.604436236393393
ETP_E1_CDIFF,C2,S2,2,21,0.025,0,0.026,0.231374581968342
ETP_E1_CDIFF,C2,S3,3,21,0.025,0,0.026,0.0552843469922221
ETP_E1_CDIFF,C2,S4,4,21,0.025,0,0.026,0.527068521745073
ETP_E1_CDIFF,C2,S5,5,21,0.025,0,0.026,0.344723692020721
ETP_E1_CDIFF,C2,S6,6,21,0.025,0,0.026,0.186036637745755
ETP_E1_CDIFF,C2,S0,0,22,0.025,0,0.033,0
ETP_E1_CDIFF,C2,S1,1,22,0.025,0,0.033,0.609118669728165
ETP_E1_CDIFF,C2,S2,2,22,0.025,0,0.033,0.238630817810095
ETP_E1_CDIFF,C2,S3,3,22,0.025,0,0.033,0.0598643315266595
ETP_E1_CDIFF,C2,S4,4,22,0.025,0,0.033,0.543246774103268
ETP_E1_CDIFF,C2,S5,5,22,0.025,0,0.033,0.337544154042721
ETP_E1_CDIFF,C2,S6,6,22,0.025,0,0.033,0.180949238082167
ETP_E1_CDIFF,C2,S0,0,23,0.025,0,0.042,0
ETP_E1_CDIFF,C2,S1,1,23,0.025,0,0.042,0.62015937968731
ETP_E1_CDIFF,C2,S2,2,23,0.025,0,0.042,0.254381813259138
ETP_E1_CDIFF,C2,S3,3,23,0.025,0,0.042,0.0638389829438974
ETP_E1_CDIFF,C2,S4,4,23,0.025,0,0.042,0.545427929304116
ETP_E1_CDIFF,C2,S5,5,23,0.025,0,0.042,0.331440484943145
ETP_E1_CDIFF,C2,S6,6,23,0.025,0,0.042,0.188220923194872
ETP_E1_CDIFF,C2,S0,0,24,0.025,0.025,0.026,0
ETP_E1_CDIFF,C2,S1,1,24,0.025,0.025,0.026,0.600309435198187
ETP_E1_CDIFF,C2,S2,2,24,0.025,0.025,0.026,0.253540195384928
ETP_E1_CDIFF,C2,S3,3,24,0.025,0.025,0.026,0.057754166408251
ETP_E1_CDIFF,C2,S4,4,24,0.025,0.025,0.026,0.56265382618261
ETP_E1_CDIFF,C2,S5,5,24,0.025,0.025,0.026,0.33921644246856
ETP_E1_CDIFF,C2,S6,6,24,0.025,0.025,0.026,0.198196148138364
ETP_E1_CDIFF,C2,S0,0,25,0.025,0.025,0.033,0
ETP_E1_CDIFF,C2,S1,1,25,0.025,0.025,0.033,0.604419399877756
ETP_E1_CDIFF,C2,S2,2,25,0.025,0.025,0.033,0.262961412738304
ETP_E1_CDIFF,C2,S3,3,25,0.025,0.025,0.033,0.0734896789735597
ETP_E1_CDIFF,C2,S4,4,25,0.025,0.025,0.033,0.558343379680675
ETP_E1_CDIFF,C2,S5,5,25,0.025,0.025,0.033,0.338768123772436
ETP_E1_CDIFF,C2,S6,6,25,0.025,0.025,0.033,0.204276848435318
ETP_E1_CDIFF,C2,S0,0,26,0.025,0.025,0.042,0
ETP_E1_CDIFF,C2,S1,1,26,0.025,0.025,0.042,0.621138211025276
ETP_E1_CDIFF,C2,S2,2,26,0.025,0.025,0.042,0.266225211011703
ETP_E1_CDIFF,C2,S3,3,26,0.025,0.025,0.042,0.0861131609408896
ETP_E1_CDIFF,C2,S4,4,26,0.025,0.025,0.042,0.561076498264415
ETP_E1_CDIFF,C2,S5,5,26,0.025,0.025,0.042,0.34543928713104
ETP_E1_CDIFF,C2,S6,6,26,0.025,0.025,0.042,0.218714772879876
ETP_E1_CDIFF,C3,S0,0,0,-0.025,-0.025,0.026,0
ETP_E1_CDIFF,C3,S1,1,0,-0.025,-0.025,0.026,0.10684678654794
ETP_E1_CDIFF,C3,S2,2,0,-0.025,-0.025,0.026,-0.00924566912565308
ETP_E1_CDIFF,C3,S0,0,1,-0.025,-0.025,0.033,0
ETP_E1_CDIFF,C3,S1,1,1,-0.025,-0.025,0.033,0.100640302803634
ETP_E1_CDIFF,C3,S2,2,1,-0.025,-0.025,0.033,-0.00660071607094681
ETP_E1_CDIFF,C3,S0,0,2,-0.025,-0.025,0.042,0
ETP_E1_CDIFF,C3,S1,1,2,-0.025,-0.025,0.042,0.0944556537906105
ETP_E1_CDIFF,C3,S2,2,2,-0.025,-0.025,0.042,-0.0212763543718734
ETP_E1_CDIFF,C3,S0,0,3,-0.025,0,0.026,0
ETP_E1_CDIFF,C3,S1,1,3,-0.025,0,0.026,0.106432191632417
ETP_E1_CDIFF,C3,S2,2,3,-0.025,0,0.026,-0.00197489655832755
ETP_E1_CDIFF,C3,S0,0,4,-0.025,0,0.033,0
ETP_E1_CDIFF,C3,S1,1,4,-0.025,0,0.033,0.0985739495832404
ETP_E1_CDIFF,C3,S2,2,4,-0.025,0,0.033,-0.00059778507282518
ETP_E1_CDIFF,C3,S0,0,5,-0.025,0,0.042,0
ETP_E1_CDIFF,C3,S1,1,5,-0.025,0,0.042,0.0928687501968211
ETP_E1_CDIFF,C3,S2,2,5,-0.025,0,0.042,-0.0070076115311008
ETP_E1_CDIFF,C3,S0,0,6,-0.025,0.025,0.026,0
ETP_E1_CDIFF,C3,S1,1,6,-0.025,0.025,0.026,0.0941948957306707
ETP_E1_CDIFF,C3,S2,2,6,-0.025,0.025,0.026,-0.00156661518752124
ETP_E1_CDIFF,C3,S0,0,7,-0.025,0.025,0.033,0
ETP_E1_CDIFF,C3,S1,1,7,-0.025,0.025,0.033,0.102553797316932
ETP_E1_CDIFF,C3,S2,2,7,-0.025,0.025,0.033,-0.0109523172665104
ETP_E1_CDIFF,C3,S0,0,8,-0.025,0.025,0.042,0
ETP_E1_CDIFF,C3,S1,1,8,-0.025,0.025,0.042,0.0905084475847449
ETP_E1_CDIFF,C3,S2,2,8,-0.025,0.025,0.042,-0.0293659492680487
ETP_E1_CDIFF,C3,S0,0,9,0,-0.025,0.026,0
ETP_E1_CDIFF,C3,S1,1,9,0,-0.025,0.026,0.0884162358879988
ETP_E1_CDIFF,C3,S2,2,9,0,-0.025,0.026,-0.0305411378923321
ETP_E1_CDIFF,C3,S0,0,10,0,-0.025,0.033,0
ETP_E1_CDIFF,C3,S1,1,10,0,-0.025,0.033,0.0715856749028319
ETP_E1_CDIFF,C3,S2,2,10,0,-0.025,0.033,-0.0282911758024069
ETP_E1_CDIFF,C3,S0,0,11,0,-0.025,0.042,0
ETP_E1_CDIFF,C3,S1,1,11,0,-0.025,0.042,0.0719154997409294
ETP_E1_CDIFF,C3,S2,2,11,0,-0.025,0.042,-0.0289677806898985
ETP_E1_CDIFF,C3,S0,0,12,0,0,0.026,0
ETP_E1_CDIFF,C3,S1,1,12,0,0,0.026,0.0752371848470713
ETP_E1_CDIFF,C3,S2,2,12,0,0,0.026,-0.0214957947352577
ETP_E1_CDIFF,C3,S0,0,13,0,0,0.033,0
ETP_E1_CDIFF,C3,S1,1,13,0,0,0.033,0.0716431633721295
ETP_E1_CDIFF,C3,S2,2,13,0,0,0.033,-0.0293585010716339
ETP_E1_CDIFF,C3,S0,0,14,0,0,0.042,0
ETP_E1_CDIFF,C3,S1,1,14,0,0,0.042,0.0795682213785671
ETP_E1_CDIFF,C3,S2,2,14,0,0,0.042,-0.0278413403393328
ETP_E1_CDIFF,C3,S0,0,15,0,0.025,0.026,0
ETP_E1_CDIFF,C3,S1,1,15,0,0.025,0.026,0.077350881959112
ETP_E1_CDIFF,C3,S2,2,15,0,0.025,0.026,0.00384419525071908
ETP_E1_CDIFF,C3,S0,0,16,0,0.025,0.033,0
ETP_E1_CDIFF,C3,S1,1,16,0,0.025,0.033,0.0766842830441598
ETP_E1_CDIFF,C3,S2,2,16,0,0.025,0.033,-0.0165853333727047
ETP_E1_CDIFF,C3,S0,0,17,0,0.025,0.042,0
ETP_E1_CDIFF,C3,S1,1,17,0,0.025,0.042,0.0701894998970999
ETP_E1_CDIFF,C3,S2,2,17,0,0.025,0.042,-0.0267846674864574
ETP_E1_CDIFF,C3,S0,0,18,0.025,-0.025,0.026,0
ETP_E1_CDIFF,C3,S1,1,18,0.025,-0.025,0.026,0.0920464111914231
ETP_E1_CDIFF,C3,S2,2,18,0.025,-0.025,0.026,-0.0483508769368144
ETP_E1_CDIFF,C3,S0,0,19,0.025,-0.025,0.033,0
ETP_E1_CDIFF,C3,S1,1,19,0.025,-0.025,0.033,0.0831913842795867
ETP_E1_CDIFF,C3,S2,2,19,0.025,-0.025,0.033,-0.0445514954443617
ETP_E1_CDIFF,C3,S0,0,20,0.025,-0.025,0.042,0
ETP_E1_CDIFF,C3,S1,1,20,0.025,-0.025,0.042,0.0750559430699382
ETP_E1_CDIFF,C3,S2,2,20,0.025,-0.025,0.042,-0.043545284004621
ETP_E1_CDIFF,C3,S0,0,21,0.025,0,0.026,0
ETP_E1_CDIFF,C3,S1,1,21,0.025,0,0.026,0.0755805236957819
ETP_E1_CDIFF,C3,S2,2,21,0.025,0,0.026,-0.0195524948914557
ETP_E1_CDIFF,C3,S0,0,22,0.025,0,0.033,0
ETP_E1_CDIFF,C3,S1,1,22,0.025,0,0.033,0.075224215995604
ETP_E1_CDIFF,C3,S2,2,22,0.025,0,0.033,-0.0215563348738617
ETP_E1_CDIFF,C3,S0,0,23,0.025,0,0.042,0
ETP_E1_CDIFF,C3,S1,1,23,0.025,0,0.042,0.0806560668553525
ETP_E1_CDIFF,C3,S2,2,23,0.025,0,0.042,-0.0262217860327416
ETP_E1_CDIFF,C3,S0,0,24,0.025,0.025,0.026,0
ETP_E1_CDIFF,C3,S1,1,24,0.025,0.025,0.026,0.0881253986564639
ETP_E1_CDIFF,C3,S2,2,24,0.025,0.025,0.026,-0.0164233862313834
ETP_E1_CDIFF,C3,S0,0,25,0.025,0.025,0.033,0
ETP_E1_CDIFF,C3,S1,1,25,0.025,0.025,0.033,0.0786089841411167
ETP_E1_CDIFF,C3,S2,2,25,0.025,0.025,0.033,-0.0205120022424239
ETP_E1_CDIFF,C3,S0,0,26,0.025,0.025,0.042,0
ETP_E1_CDIFF,C3,S1,1,26,0.025,0.025,0.042,0.0637572569072938
ETP_E1_CDIFF,C3,S2,2,26,0.025,0.025,0.042,-0.0270146999050546
